09-16-2026 12:53:29 RAM 9585/15598MB (lfb 7x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 0% cv0@47.718C/48.406C cpu@49.062C/49.906C soc2@48.187C/48.531C soc0@48.281C/48.593C cv1@47.625C/48.343C gpu@47.125C/48.312C tj@50.093C/50.375C soc1@50.093C/50.343C cv2@46.562C/46.906C VDD_IN 6022mW/6429mW/10778mW VDD_CPU_GPU_CV 1234mW/1449mW/3694mW VDD_SOC 1544mW/1594mW/2463mW
09-16-2026 12:53:30 RAM 9585/15598MB (lfb 7x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@1267,1%@1267,0%@1267,0%@1267,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 0% cv0@47.625C/48.406C cpu@49.062C/49.906C soc2@48.156C/48.531C soc0@48.406C/48.593C cv1@47.718C/48.343C gpu@47.25C/48.312C tj@49.968C/50.375C soc1@49.968C/50.343C cv2@46.531C/46.906C VDD_IN 6022mW/6419mW/10778mW VDD_CPU_GPU_CV 1234mW/1444mW/3694mW VDD_SOC 1544mW/1592mW/2463mW
09-16-2026 12:53:31 RAM 9583/15598MB (lfb 7x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 0% cv0@47.593C/48.406C cpu@49.125C/49.906C soc2@48.156C/48.531C soc0@48.343C/48.593C cv1@47.75C/48.343C gpu@47.062C/48.312C tj@50.031C/50.375C soc1@50.031C/50.343C cv2@46.625C/46.906C VDD_IN 6022mW/6410mW/10778mW VDD_CPU_GPU_CV 1234mW/1439mW/3694mW VDD_SOC 1544mW/1591mW/2463mW
09-16-2026 12:53:32 RAM 9583/15598MB (lfb 7x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 0% cv0@47.812C/48.406C cpu@49C/49.906C soc2@48.125C/48.531C soc0@48.281C/48.593C cv1@47.625C/48.343C gpu@47C/48.312C tj@50.093C/50.375C soc1@50.093C/50.343C cv2@46.687C/46.906C VDD_IN 6022mW/6401mW/10778mW VDD_CPU_GPU_CV 1234mW/1434mW/3694mW VDD_SOC 1544mW/1590mW/2463mW
09-16-2026 12:53:33 RAM 9583/15598MB (lfb 7x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,1%@729,0%@729,0%@729,1%@729,1%@729,0%@729] GR3D_FREQ 0% cv0@47.625C/48.406C cpu@49C/49.906C soc2@48.125C/48.531C soc0@48.312C/48.593C cv1@47.625C/48.343C gpu@47.312C/48.312C tj@50.062C/50.375C soc1@50.062C/50.343C cv2@46.5C/46.906C VDD_IN 6177mW/6395mW/10778mW VDD_CPU_GPU_CV 1234mW/1430mW/3694mW VDD_SOC 1544mW/1589mW/2463mW
09-16-2026 12:53:34 RAM 9606/15598MB (lfb 7x4MB) SWAP 1/2048MB (cached 0MB) CPU [10%@1984,11%@1984,11%@1984,69%@1984,13%@729,12%@729,11%@729,14%@729] GR3D_FREQ 0% cv0@47.906C/48.406C cpu@49.312C/49.906C soc2@48.375C/48.531C soc0@48.437C/48.593C cv1@47.812C/48.343C gpu@47.281C/48.312C tj@50.031C/50.375C soc1@50.031C/50.343C cv2@46.718C/46.906C VDD_IN 7866mW/6428mW/10778mW VDD_CPU_GPU_CV 2775mW/1460mW/3694mW VDD_SOC 1542mW/1588mW/2463mW
09-16-2026 12:53:35 RAM 9624/15598MB (lfb 7x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@1984,0%@1984,0%@1984,88%@1984,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 0% cv0@47.968C/48.406C cpu@49.687C/49.906C soc2@48.375C/48.531C soc0@48.281C/48.593C cv1@47.968C/48.343C gpu@47.281C/48.312C tj@50.125C/50.375C soc1@50.125C/50.343C cv2@46.875C/46.906C VDD_IN 7866mW/6459mW/10778mW VDD_CPU_GPU_CV 2775mW/1488mW/3694mW VDD_SOC 1542mW/1587mW/2463mW
09-16-2026 12:53:36 RAM 9645/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@1984,30%@1984,0%@1984,68%@1984,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 0% cv0@48.937C/48.937C cpu@49.812C/49.906C soc2@48.625C/48.625C soc0@48.343C/48.593C cv1@48.031C/48.343C gpu@47.343C/48.312C tj@50.281C/50.375C soc1@50.281C/50.343C cv2@46.781C/46.906C VDD_IN 8020mW/6493mW/10778mW VDD_CPU_GPU_CV 2929mW/1519mW/3694mW VDD_SOC 1542mW/1586mW/2463mW
09-16-2026 12:53:37 RAM 9652/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,20%@729,1%@729,0%@729,0%@729,4%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@48.062C/48.937C cpu@49.656C/49.906C soc2@48.75C/48.75C soc0@48.625C/48.625C cv1@47.968C/48.343C gpu@50.375C/50.375C tj@50.375C/50.375C soc1@50.187C/50.343C cv2@46.781C/46.906C VDD_IN 13533mW/6639mW/13533mW VDD_CPU_GPU_CV 7222mW/1638mW/7222mW VDD_SOC 2153mW/1598mW/2463mW
09-16-2026 12:53:38 RAM 9652/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,2%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@48.406C/48.937C cpu@49.968C/49.968C soc2@49C/49C soc0@48.968C/48.968C cv1@48.218C/48.343C gpu@50.718C/50.718C tj@50.718C/50.718C soc1@50.406C/50.406C cv2@47.125C/47.125C VDD_IN 14444mW/6799mW/14444mW VDD_CPU_GPU_CV 7987mW/1767mW/7987mW VDD_SOC 2151mW/1609mW/2463mW
09-16-2026 12:53:39 RAM 9652/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,2%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@48.687C/48.937C cpu@50.125C/50.125C soc2@49.281C/49.281C soc0@49.156C/49.156C cv1@48.468C/48.468C gpu@51C/51C tj@51C/51C soc1@50.625C/50.625C cv2@47.406C/47.406C VDD_IN 14598mW/6955mW/14598mW VDD_CPU_GPU_CV 7987mW/1892mW/7987mW VDD_SOC 2151mW/1620mW/2463mW
09-16-2026 12:53:40 RAM 9652/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,1%@729,0%@729,0%@729,0%@729,0%@729,1%@729] GR3D_FREQ 99% cv0@48.812C/48.937C cpu@50.406C/50.406C soc2@49.437C/49.437C soc0@49.468C/49.468C cv1@48.562C/48.562C gpu@51.25C/51.25C tj@51.25C/51.25C soc1@50.875C/50.875C cv2@47.437C/47.437C VDD_IN 14598mW/7104mW/14598mW VDD_CPU_GPU_CV 8140mW/2014mW/8140mW VDD_SOC 2151mW/1630mW/2463mW
09-16-2026 12:53:41 RAM 9652/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,1%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@49C/49C cpu@50.562C/50.562C soc2@49.531C/49.531C soc0@49.625C/49.625C cv1@48.812C/48.812C gpu@51.531C/51.531C tj@51.531C/51.531C soc1@50.968C/50.968C cv2@47.718C/47.718C VDD_IN 14598mW/7248mW/14598mW VDD_CPU_GPU_CV 8140mW/2132mW/8140mW VDD_SOC 2151mW/1640mW/2463mW
09-16-2026 12:53:42 RAM 9652/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,1%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@49.125C/49.125C cpu@50.75C/50.75C soc2@49.75C/49.75C soc0@49.625C/49.625C cv1@48.968C/48.968C gpu@51.75C/51.75C tj@51.75C/51.75C soc1@51.062C/51.062C cv2@47.75C/47.75C VDD_IN 14751mW/7390mW/14751mW VDD_CPU_GPU_CV 8137mW/2245mW/8140mW VDD_SOC 2304mW/1653mW/2463mW
09-16-2026 12:53:43 RAM 9665/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,1%@729,0%@729,4%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@49.468C/49.468C cpu@51.843C/51.843C soc2@50.125C/50.125C soc0@50.156C/50.156C cv1@49.218C/49.218C gpu@51.968C/51.968C tj@51.968C/51.968C soc1@51.187C/51.187C cv2@48.093C/48.093C VDD_IN 17035mW/7569mW/17035mW VDD_CPU_GPU_CV 7973mW/2351mW/8140mW VDD_SOC 3529mW/1688mW/3529mW
09-16-2026 12:53:44 RAM 9665/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,2%@729,0%@729,2%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@50.093C/50.093C cpu@52.312C/52.312C soc2@50.593C/50.593C soc0@50.375C/50.375C cv1@49.562C/49.562C gpu@52.687C/52.687C tj@52.687C/52.687C soc1@51.687C/51.687C cv2@48.468C/48.468C VDD_IN 20369mW/7801mW/20369mW VDD_CPU_GPU_CV 8726mW/2467mW/8726mW VDD_SOC 5360mW/1754mW/5360mW
09-16-2026 12:53:45 RAM 9665/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,1%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@50.187C/50.187C cpu@52.718C/52.718C soc2@50.937C/50.937C soc0@50.75C/50.75C cv1@49.906C/49.906C gpu@52.906C/52.906C tj@52.906C/52.906C soc1@51.781C/51.781C cv2@48.656C/48.656C VDD_IN 20522mW/8029mW/20522mW VDD_CPU_GPU_CV 8572mW/2576mW/8726mW VDD_SOC 5513mW/1822mW/5513mW
09-16-2026 12:53:46 RAM 9665/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,1%@729,1%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@50.468C/50.468C cpu@53.062C/53.062C soc2@51.218C/51.218C soc0@51.093C/51.093C cv1@50.187C/50.187C gpu@53.156C/53.156C tj@53.156C/53.156C soc1@52.125C/52.125C cv2@49.031C/49.031C VDD_IN 20675mW/8250mW/20675mW VDD_CPU_GPU_CV 8569mW/2682mW/8726mW VDD_SOC 5666mW/1889mW/5666mW
09-16-2026 12:53:47 RAM 9665/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,1%@729,0%@729,0%@729] GR3D_FREQ 90% cv0@50.906C/50.906C cpu@53.406C/53.406C soc2@51.437C/51.437C soc0@51.281C/51.281C cv1@50.375C/50.375C gpu@53.406C/53.406C tj@53.406C/53.406C soc1@52.312C/52.312C cv2@49.25C/49.25C VDD_IN 20522mW/8462mW/20675mW VDD_CPU_GPU_CV 8569mW/2783mW/8726mW VDD_SOC 5666mW/1954mW/5666mW
09-16-2026 12:53:48 RAM 9665/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,1%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@51.187C/51.187C cpu@53.5C/53.5C soc2@51.781C/51.781C soc0@51.562C/51.562C cv1@50.656C/50.656C gpu@53.593C/53.593C tj@53.593C/53.593C soc1@52.625C/52.625C cv2@49.437C/49.437C VDD_IN 20522mW/8666mW/20675mW VDD_CPU_GPU_CV 8569mW/2881mW/8726mW VDD_SOC 5666mW/2017mW/5666mW
09-16-2026 12:53:49 RAM 9665/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,1%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@51.437C/51.437C cpu@54.062C/54.062C soc2@51.906C/51.906C soc0@51.937C/51.937C cv1@51.093C/51.093C gpu@54.062C/54.062C tj@54.062C/54.062C soc1@52.843C/52.843C cv2@49.812C/49.812C VDD_IN 20522mW/8864mW/20675mW VDD_CPU_GPU_CV 8569mW/2976mW/8726mW VDD_SOC 5666mW/2078mW/5666mW
09-16-2026 12:53:50 RAM 9685/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [6%@883,21%@883,2%@883,0%@883,0%@729,1%@729,1%@729,0%@729] GR3D_FREQ 0% cv0@51.843C/51.843C cpu@53.156C/54.062C soc2@51.937C/51.937C soc0@51.937C/51.937C cv1@51.218C/51.218C gpu@51.656C/54.062C tj@53.187C/54.062C soc1@53.187C/53.187C cv2@49.937C/49.937C VDD_IN 14905mW/8963mW/20675mW VDD_CPU_GPU_CV 5680mW/3020mW/8726mW VDD_SOC 4148mW/2112mW/5666mW
09-16-2026 12:53:51 RAM 9821/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,5%@729,0%@729,1%@729,9%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@51.437C/51.843C cpu@53.312C/54.062C soc2@51.781C/51.937C soc0@52.031C/52.031C cv1@51.125C/51.218C gpu@53.687C/54.062C tj@53.687C/54.062C soc1@53.125C/53.187C cv2@49.812C/49.937C VDD_IN 15820mW/9074mW/20675mW VDD_CPU_GPU_CV 7673mW/3095mW/8726mW VDD_SOC 3531mW/2135mW/5666mW
09-16-2026 12:53:52 RAM 9821/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,2%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@51.437C/51.843C cpu@53.218C/54.062C soc2@51.906C/51.937C soc0@52.187C/52.187C cv1@51.25C/51.25C gpu@53.781C/54.062C tj@53.781C/54.062C soc1@53.187C/53.187C cv2@50C/50C VDD_IN 15206mW/9171mW/20675mW VDD_CPU_GPU_CV 7983mW/3173mW/8726mW VDD_SOC 2918mW/2147mW/5666mW
09-16-2026 12:53:53 RAM 9821/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,3%@729,1%@729,0%@729] GR3D_FREQ 99% cv0@51.656C/51.843C cpu@53C/54.062C soc2@51.812C/51.937C soc0@52.156C/52.187C cv1@51.156C/51.25C gpu@53.968C/54.062C tj@53.968C/54.062C soc1@53.406C/53.406C cv2@49.937C/50C VDD_IN 14604mW/9256mW/20675mW VDD_CPU_GPU_CV 7987mW/3248mW/8726mW VDD_SOC 2305mW/2150mW/5666mW
09-16-2026 12:53:54 RAM 9821/15598MB (lfb 3x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@51.593C/51.843C cpu@53.156C/54.062C soc2@51.968C/51.968C soc0@52.218C/52.218C cv1@51.25C/51.25C gpu@53.937C/54.062C tj@53.937C/54.062C soc1@53.312C/53.406C cv2@50.062C/50.062C VDD_IN 14450mW/9336mW/20675mW VDD_CPU_GPU_CV 7987mW/3321mW/8726mW VDD_SOC 2152mW/2150mW/5666mW
09-16-2026 12:53:55 RAM 9827/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,1%@729,0%@729,0%@729,0%@729,3%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@51.718C/51.843C cpu@53.343C/54.062C soc2@52.062C/52.062C soc0@52.437C/52.437C cv1@51.406C/51.406C gpu@54.062C/54.062C tj@54.062C/54.062C soc1@53.437C/53.437C cv2@50.25C/50.25C VDD_IN 14604mW/9416mW/20675mW VDD_CPU_GPU_CV 7987mW/3392mW/8726mW VDD_SOC 2152mW/2150mW/5666mW
09-16-2026 12:53:56 RAM 9825/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,1%@729,2%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@51.906C/51.906C cpu@53.593C/54.062C soc2@52.125C/52.125C soc0@52.5C/52.5C cv1@51.406C/51.406C gpu@54.281C/54.281C tj@54.281C/54.281C soc1@53.562C/53.562C cv2@50.5C/50.5C VDD_IN 14598mW/9493mW/20675mW VDD_CPU_GPU_CV 7987mW/3460mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:53:57 RAM 9825/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,2%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@52.187C/52.187C cpu@53.437C/54.062C soc2@52.218C/52.218C soc0@52.625C/52.625C cv1@51.656C/51.656C gpu@54.375C/54.375C tj@54.375C/54.375C soc1@53.625C/53.625C cv2@50.437C/50.5C VDD_IN 14598mW/9568mW/20675mW VDD_CPU_GPU_CV 8140mW/3529mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:53:58 RAM 9825/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@52.093C/52.187C cpu@53.656C/54.062C soc2@52.281C/52.281C soc0@52.75C/52.75C cv1@51.656C/51.656C gpu@54.343C/54.375C tj@54.343C/54.375C soc1@53.781C/53.781C cv2@50.562C/50.562C VDD_IN 14598mW/9641mW/20675mW VDD_CPU_GPU_CV 8140mW/3596mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:53:59 RAM 9826/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,1%@729,0%@729,2%@729,1%@729,0%@729] GR3D_FREQ 99% cv0@52.187C/52.187C cpu@53.843C/54.062C soc2@52.406C/52.406C soc0@52.687C/52.75C cv1@51.75C/51.75C gpu@54.531C/54.531C tj@54.531C/54.531C soc1@54C/54C cv2@50.687C/50.687C VDD_IN 14751mW/9714mW/20675mW VDD_CPU_GPU_CV 8140mW/3661mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:54:00 RAM 9826/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,3%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@52.25C/52.25C cpu@53.781C/54.062C soc2@52.437C/52.437C soc0@52.843C/52.843C cv1@51.875C/51.875C gpu@54.687C/54.687C tj@54.687C/54.687C soc1@54.187C/54.187C cv2@50.656C/50.687C VDD_IN 14751mW/9785mW/20675mW VDD_CPU_GPU_CV 8140mW/3724mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:54:01 RAM 9826/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@52.343C/52.343C cpu@53.843C/54.062C soc2@52.718C/52.718C soc0@53.093C/53.093C cv1@52C/52C gpu@55.031C/55.031C tj@55.031C/55.031C soc1@54.031C/54.187C cv2@50.906C/50.906C VDD_IN 14751mW/9854mW/20675mW VDD_CPU_GPU_CV 8140mW/3785mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:54:02 RAM 9826/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,1%@729,2%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@52.468C/52.468C cpu@54.031C/54.062C soc2@52.718C/52.718C soc0@53.093C/53.093C cv1@52.218C/52.218C gpu@54.843C/55.031C tj@54.843C/55.031C soc1@54.25C/54.25C cv2@51.031C/51.031C VDD_IN 14751mW/9921mW/20675mW VDD_CPU_GPU_CV 8140mW/3845mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:54:03 RAM 9827/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,2%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@52.531C/52.531C cpu@54.031C/54.062C soc2@52.781C/52.781C soc0@53.25C/53.25C cv1@52.187C/52.218C gpu@54.875C/55.031C tj@54.875C/55.031C soc1@54.125C/54.25C cv2@51.062C/51.062C VDD_IN 14751mW/9986mW/20675mW VDD_CPU_GPU_CV 8294mW/3905mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:54:04 RAM 9827/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,2%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@52.75C/52.75C cpu@54.25C/54.25C soc2@52.875C/52.875C soc0@53.375C/53.375C cv1@52.218C/52.218C gpu@55.187C/55.187C tj@55.187C/55.187C soc1@54.406C/54.406C cv2@51.156C/51.156C VDD_IN 14905mW/10052mW/20675mW VDD_CPU_GPU_CV 8290mW/3963mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:54:05 RAM 9827/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@52.875C/52.875C cpu@54.093C/54.25C soc2@52.968C/52.968C soc0@53.406C/53.406C cv1@52.312C/52.312C gpu@55.281C/55.281C tj@55.281C/55.281C soc1@54.593C/54.593C cv2@51.156C/51.156C VDD_IN 14751mW/10114mW/20675mW VDD_CPU_GPU_CV 8294mW/4020mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:54:06 RAM 9829/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,1%@729,0%@729,0%@729,4%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@52.843C/52.875C cpu@54.25C/54.25C soc2@53.125C/53.125C soc0@53.5C/53.5C cv1@52.406C/52.406C gpu@55.281C/55.281C tj@55.281C/55.281C soc1@54.5C/54.593C cv2@51.312C/51.312C VDD_IN 14905mW/10176mW/20675mW VDD_CPU_GPU_CV 8290mW/4076mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:54:07 RAM 9829/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,2%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@52.968C/52.968C cpu@54.468C/54.468C soc2@53.125C/53.125C soc0@53.812C/53.812C cv1@52.625C/52.625C gpu@55.531C/55.531C tj@55.531C/55.531C soc1@54.718C/54.718C cv2@51.562C/51.562C VDD_IN 14905mW/10236mW/20675mW VDD_CPU_GPU_CV 8444mW/4132mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:54:08 RAM 9829/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@53.125C/53.125C cpu@54.687C/54.687C soc2@53.156C/53.156C soc0@53.781C/53.812C cv1@52.593C/52.625C gpu@55.75C/55.75C tj@55.75C/55.75C soc1@54.781C/54.781C cv2@51.468C/51.562C VDD_IN 14905mW/10296mW/20675mW VDD_CPU_GPU_CV 8444mW/4186mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:54:09 RAM 9829/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,2%@729,1%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@53.156C/53.156C cpu@54.562C/54.687C soc2@53.375C/53.375C soc0@53.875C/53.875C cv1@52.75C/52.75C gpu@55.812C/55.812C tj@55.812C/55.812C soc1@54.75C/54.781C cv2@51.531C/51.562C VDD_IN 14905mW/10353mW/20675mW VDD_CPU_GPU_CV 8444mW/4240mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:54:10 RAM 9829/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,2%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@53.218C/53.218C cpu@54.75C/54.75C soc2@53.468C/53.468C soc0@54.062C/54.062C cv1@52.812C/52.812C gpu@55.812C/55.812C tj@55.812C/55.812C soc1@54.968C/54.968C cv2@51.687C/51.687C VDD_IN 15059mW/10411mW/20675mW VDD_CPU_GPU_CV 8444mW/4292mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:54:11 RAM 9829/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,2%@729,0%@729,1%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@53.343C/53.343C cpu@54.937C/54.937C soc2@53.5C/53.5C soc0@53.968C/54.062C cv1@52.843C/52.843C gpu@55.875C/55.875C tj@55.875C/55.875C soc1@55.062C/55.062C cv2@51.875C/51.875C VDD_IN 15059mW/10468mW/20675mW VDD_CPU_GPU_CV 8444mW/4342mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:54:12 RAM 9829/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,1%@729,3%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@53.312C/53.343C cpu@54.875C/54.937C soc2@53.656C/53.656C soc0@54.156C/54.156C cv1@53C/53C gpu@56.031C/56.031C tj@56.031C/56.031C soc1@55.062C/55.062C cv2@51.812C/51.875C VDD_IN 15059mW/10523mW/20675mW VDD_CPU_GPU_CV 8444mW/4392mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
09-16-2026 12:54:13 RAM 9829/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,2%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@53.5C/53.5C cpu@54.968C/54.968C soc2@53.812C/53.812C soc0@54.375C/54.375C cv1@53.093C/53.093C gpu@56.218C/56.218C tj@56.218C/56.218C soc1@55.156C/55.156C cv2@52.062C/52.062C VDD_IN 15206mW/10579mW/20675mW VDD_CPU_GPU_CV 8598mW/4442mW/8726mW VDD_SOC 2150mW/2150mW/5666mW
09-16-2026 12:54:14 RAM 9829/15598MB (lfb 4x4MB) SWAP 1/2048MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@53.625C/53.625C cpu@55.187C/55.187C soc2@53.843C/53.843C soc0@54.343C/54.375C cv1@53.375C/53.375C gpu@55.937C/56.218C tj@55.937C/56.218C soc1@55.343C/55.343C cv2@52.156C/52.156C VDD_IN 15059mW/10632mW/20675mW VDD_CPU_GPU_CV 8444mW/4489mW/8726mW VDD_SOC 2151mW/2150mW/5666mW
